ABCF2,314.79333333333335,365.23666666666668,363.35999999999996,300.60999999999996,281.21999999999997,315.34,276.82,280.85999999999996,267.53666666666669
ABCF3,205.4,193.96,227.16,210.26,187.78,240.07,216.44,201.14,212
ABCG1,104.61333333333334,100.44666666666666,107.94833333333334,97.673333333333332,102.16166666666668,102.74333333333334,103.81,118.255,107.92166666666667
ABCG2,85.07,70.97,72.95,73.57,78.46,64.54,69.86,64.7,58.96
ABCG4,109.76,101.73,102.56,85.35,102.38,78.79,77.28,78.99,85.21
ABCG5,123.34,117.08,136.02,105.13,119.55,115.85,116.71,92.88,123.07
ABCG8,79.44,82.49,73.6,86.37,74.02,84.3,83.45,80.24,68.67
ABHD1,82.12,94.62,95.16,93.75,80.36,80.49,86.81,78.74,83.5
ABHD10,331.55,333.47,299.56,359.09,337.24,295.09,375.46,436.41,410.76
ABHD11,495.83333333333331,606.9133333333333,584.82666666666671,617.26,580.02666666666664,546.51333333333332,532.88333333333333,487.74,518.91666666666663
ABHD12,345.74666666666667,439.00666666666666,388.06666666666666,505.06666666666666,469.55666666666667,559.34333333333336,576.29666666666662,635.11666666666667,668.54666666666662
ABHD12B,90.063333333333333,76.33,81.963333333333324,79.76,76.086666666666659,75.62,79.053333333333327,70.61333333333333,79.416666666666671
ABHD13,78.345,92.39,83.065,95.15,82.965,83.460000000000008,87.925000000000011,81.555,100.03
ABHD14A,99.51,111.22,115.35,109.53,115.31,122.05,94.15,104.72,94.34
ABHD14B,202.49,221.79,240.48,306.91,282.7,304.16,268.11,325.62,329.98
ABHD2,109.51666666666667,104.33666666666666,101.38666666666666,104.21666666666665,96.09333333333332,106.02666666666666,100.08666666666666,95.556666666666672,93.866666666666674
ABHD3,527.88,478.52,431.64,495.97,515.08,523.68,664.3,621.9,660.58
ABHD4,147.34,154.33,135.52,137.21,159.5,178.43,164.67,161.8,165.37
ABHD5,425.43,355.9,361.29,381.62,344.7,334.76,366.42,386.24,359.21
ABHD6,167.07,199.82,172.08,162.27,137.99,180.32,149.66,139.94,174.34
ABHD7,69.59,73.82,93.38,99.57,91.49,98.08,109.83,88.2,72.46
ABHD8,145.31,150.12,145.54,187.74,194.11,193.93,225.77,210.85,214.71
ABHD9,82.51,82.22,89.36,93.74,105.59,76.91,97.37,78.96,89.49
ABI1,162.39499999999998,156.09,157.17000000000002,160.62,162.055,180.63000000000002,193.2,188.695,203.23499999999999
ABI2,219.63,201.265,198.54,199.695,201.465,222.10750000000002,206.35,200.6275,223.625
ABI3,76.93,74.88,92.48,83.99,87.32,82.5,78.22,87.07,81.78
ABI3BP,90.22,77.1,93.29,69.77,73.46,61.23,68.9,98.71,82.59
ABL1,171.65,182.57666666666668,166.24333333333331,178.73000000000002,180.93999999999997,171.04666666666665,183.72333333333336,189.60666666666666,201.43999999999997
ABL2,91.593333333333348,100.32333333333334,86.37,89.14,86.17,88.336666666666659,80.286666666666662,74.84666666666665,83.696666666666673
ABLIM1,745.0325,762.18000000000006,728.9175,839.88,932.6325,968.89249999999993,1164.3925,1114.0075,1107.6074999999999
ABLIM2,69.83,91.52,90.64,87.54,90.18,96.71,93.85,81.99,92.02
ABLIM3,84,102.77,98.02,91.06,103.17,101.74,114.58,97.58,111.99
ABO,65.23,61.91,49.68,74.2,76.16,76.46,78.35,78.88,67.54
ABP1,130.84,133.96,120.43,209.65,213.52,258.35,345.6,419.66,451.63
ABR,99.666666666666671,103.17,97.636666666666656,107.02666666666669,101.92,110.25999999999999,94.990000000000009,96.36,104.18333333333334
ABRA,79.43,67.47,74.1,66.73,74.37,83.37,68.19,86.19,80.89
ABT1,153.54,166.05,145.91,144.98,129.01,167.31,140.4,163.16,157.5
ABTB1,226.64499999999998,228.26999999999998,277.21500000000003,330.88,331.08,296.77500000000003,467.09000000000003,397.53000000000003,434.28
ABTB2,241.96,236.9,198.94,280.65,289.59,253.17,302.17,320.8,306.25
ACAA1,3284,4019.82,3855.06,4138.51,3808.77,3735.85,4093.66,3899.1,3588.26
ACAA2,380.92,348.77,402.71,382.08,304.85,397,442.55,510.61,450.73
ACACA,593.48333333333346,592.10666666666668,639.48,588.31333333333339,565.95999999999992,617.78666666666663,563.16,548.35333333333335,560.39333333333332
ACACB,115.3,137.47,128.57,128.72,148.62,128.12,102.53,126.19,132.27
ACAD10,170.82,215.97,201.03,198.35,182.95,230.06,195.46,174.4,179.79
ACAD11,287.39,309.07,320.97,410.58,369.59,337.17,309.17,348.96,351.6
ACAD8,323.45,336.21999999999997,304.13,292.975,326.985,316.09499999999997,307.06,325.77,383.635
ACAD9,952.21,892.41,964.61,736.32,802.7,794.06,756.5,744.16,655.74
ACADL,74.65,102.52,67.85,87.17,63.32,63.96,67.53,67.62,75.45
ACADM,2711.56,2319.39,2161.96,3101.8450000000003,2972.44,2880.145,3375.3550000000005,3575.1800000000003,3435.1549999999997
ACADS,74.9,84.61,95.2,68.88,84.16,78.8,89.6,84.33,77.11
ACADSB,82.31,78.08,81.06,79.35,79.03,83.43,73.78,82.81,87.36
ACADVL,1205.6499999999999,1378.72,1376.4666666666669,1663.64,1734.8166666666668,1562.8666666666668,1603.0633333333335,1638.6200000000001,1589.9466666666667
