'LPCAT1,0.000465085006485566
'LRP5,0.000497211003131159
'LRRN2,0.000418914111870209
'LYSMD2,0.0092958633423038
'M160,0.000927393482549554
'MAFB,0.00036635434902886
'MAGEA1,8.87162283019042E-07
'MAGEB2,0.000190860119179792
'MAOA,2.30955777169584E-07
'MAP1LC3A,3.36146681823024E-06
'MAP3K1,0.00967311908023175
'MESP1,0.000185975307292807
'MEX3C,0.00537101085178231
'MFAP2,0.00116932548473392
'MID1,0.00750241376398719
'MIF4GD,0.0088431863468923
'MRPL15,0.00307327989315278
'MRPS12,0.000915484216393647
'MYCN,0.00308538571153408
'MYL6,0.00602332130003028
'MYO1B,0.000209625105130785
'NAV2,0.00288293023874016
'NETO2,0.00576113917848902
'NFKBIA,0.00109833131930937
'NLGN4X,0
'NLRX1,1.67906592896117E-06
'NOSTRIN,7.08246135072699E-07
'NOTCH3,0.00176782892127823
'NTN1,0.0022080781036616
'NUAK2,0.00296630031045555
'NUFIP2,0.00285938991838769
'OAF,1.63836488908942E-06
'OGFR,0.00512397488158255
'OLR1,4.39549704473582E-05
'OR51B4,1.02346412544918E-06
'OVOL2,0.0029675376353277
'P2RY6,0.00218811164484745
'PAGE2,2.45172651514025E-06
'PAGE2B,1.63792357943393E-06
'PAGE5,8.38767655331196E-08
'PALLD,1.21105160908657E-12
'PAM,3.67721962731261E-06
'PARP12,0.00674420387450523
'PARVB,4.07430480819926E-06
'PECR,0.00195125923330242
'PEX16,0.0018246482988466
'PI3,2.61367471070594E-07
'PIR,0.000182079727308881
'PITPNC1,0.000195227214853308
'PLCL2,0.000138098436475197
'PLEKHG1,1.7087740218268E-05
'PLEKHG4,1.47449432437163E-05
'PLTP,4.49513993014961E-05
'PMEPA1,1.09901106703135E-05
'PPARG,1.37802863081407E-06
'PPP2R4,0.00514523965804914
'PRLR,7.61955196004749E-06
'PRMT6,4.91288301073573E-07
'PRRX2,4.44863990434703E-05
'PSCD1,0.000145999521773227
'PSMB10,0.00501536867862598
'PSMB8,0.00686986646974577
'PSME1,7.58665401010108E-05
'PTK7,0.000276548255019231
'PTPLB,0.00214251232282736
'PTRF,0.000440773313426845
'QDPR,4.11213454221127E-06
'RAB11FIP5,0.000782444935171434
'RAB32,0.00324991570346471
'RAC2,0.00182468224893684
'RASSF2,1.12880696711504E-05
'RBMS1,0.00417567703126778
'RCOR3,0.000969538539202574
'REEP1,0.00731140273370231
'RGL1,2.48449382528476E-06
'RMND5B,0.00183503854966925
'RNH1,0.00201228633673445
'RPAP2,0.00793342809122817
'RPL28,1.66787118782707E-05
'RPS6KA2,0.00660922477393999
'RRAGA,2.99648809178876E-05
'RTN3,1.30918754810416E-05
'SC5DL,0.00897832202215021
'SCARA3,1.76241032980862E-05
'SCIN,0.00284339245424015
'SCYL1,0.000744256170616797
'SEC24D,5.17807723579011E-05
'SEPT11,3.18296098347566E-05
'SERBP1,0.000702084255358149
'SERPINE1,1.95610703242853E-05
'SERTAD2,0.000102779136517434
'SFXN4,0.000900954609917015
'SGCE,3.26649101492987E-13
'SH3KBP1,3.30570771488688E-05
'SLC16A10,0.000367028917032108
'SLC16A9,0.000153335810552768
'SLC1A3,0.00016332736615407
'SLC25A4,3.38678290972005E-05
'SLC31A2,0.00150619414437259
'SLC7A8,0.00863520256956374
'SLFN11,0.00577685694654306
'SMOC1,0.00158773485120989
'SNRPN,1.86579018901512E-08
'SNURF,0.000102494871347503
'SOX18,0.00097120035789901
'SPRED1,0.00226250187176254
'SRI,0.000578988822035835
'SRPR,0.00111938828706037
'SSX2,0.0067712764557748
'SSX3,7.24319861689082E-06
'SSX4,0.00449629270917651
'STAC2,0.000298003544585715
'STK24,0.00838648736700364
'STT3A,0.00163507252354256
'STX2,0.00135634366341009
'SYT17,3.81680810538147E-06
'SYTL2,1.54056716297895E-05
'TAF4,0.00653807658997007
'TAP1,6.32020606308896E-09
'TARP,0.00986348630445644
'TBC1D16,6.10125793167882E-05
'TCEAL3,3.62609508073319E-05
'TCP11L1,0.000141831632531451
'TGFB2,0.000573741632832425
'TGFBI,1.47475631706584E-09
'TGFBR2,8.21009013525972E-12
'THBS1,2.19939841784836E-05
'TM4SF1,1.16566662512883E-05
'TMC6,0.00592882267338922
'TMEM101,2.39156315868451E-05
'TMEM154,7.40053254542043E-06
'TMEM158,8.94512033341687E-06
'TMEM51,5.7174328799542E-05
'TMLHE,6.69972186582157E-05
'TNFRSF18,2.13457451903804E-06
'TOP1MT,0.00716488376393411
'TP73L,0.00241192252372935
'TPM2,3.72268424952022E-05
'TRAM1,0.00227953141654196
'TSKU,0.00032234301855727
'TSR2,0.000829544238841962
'TTC17,0.00774171128292613
'TXNDC3,0.000741712047191623
'UBE2L3,0.00857461231800105
'UBR5,0.00451271177834066
'UCRC,0.000552345779146535
'UGT1A10,0.000420342525034635
'UGT1A7,0.000884581588066907
'UNC93B1,0.00134833507743704
'UPF2,0.000867973371917685
'USP13,6.76826563461574E-06
'USP42,0.000530593735570837
'WDR21C,5.22639632361385E-06
'WDR72,0.000100922485045007
'WFS1,0.00736635652244466
'WNT4,0.000245253932053372
'WWC1,0.00271852190055406
'ZBTB33,0.00440919681921513
'ZBTB4,5.17784708442548E-07
'ZBTB48,0.00489296634307149
'ZHX1,0.00019794927525101
'ZHX2,1.30493589267644E-08
'ZIC2,0.00245096703416018
'ZNF323,0.00021551655614594
'ZNF330,0.00788102097189209
'ZNF704,2.39574598142484E-07
'ZSWIM6,0.000536021535810865
'ZZZ3,0.00163791472961738
